,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label
294,129704127352994401699893847168374652078269544461,3,1,2,0.004831932773109244,0.013909258356722349,Pheno > 0.56
295,709522578723862305770069290517222256340509360109,3,1,2,0.00323720397249809,0.006674406024654313,Brix > 9.49
296,1375399875471741495431433422769494526722335326932,3,1,2,0.0032053730583142346,1.7934899688174886,moisture > 86.48
297,658708370755683951460474484090534411729195159179,6,2,4,0.0065539852304558185,2.3195616864060997,Tit Acid <= 0.41
298,963108947727994783745996643084981906475258690441,6,2,4,0.02291984975808505,1.701238764676542,pH > 4.2
299,964730454324481872235560795563542447156877787575,3,1,2,0.009663865546218488,0.016472026471532362,moisture <= 86.48
300,1300965428224098083584542786860272113371821123277,6,2,4,0.0016711229946524064,2.0137787954649524,Brix <= 11.74
301,1305666649656113560151968379093810989428501882760,2,1,1,6.366182836771072e-06,0.0003056979858620296,moisture <= 86.58
302,816382306734624810576405438803019166342408188903,5,2,3,0.011697860962566845,2.0641290038056503,Brix > 11.14
303,1306138064337432474499170095541317153206206943103,2,1,1,3.183091418385536e-06,0.0003056979858620296,Pheno <= 0.55
304,1311510893297959856194204946534932167635744976686,3,1,2,0.0,2.55684956266436,pH <= 4.58
305,448296988200843630369419911163555237315285978193,3,1,2,0.0,1.9608715722665766,pH > 4.58
306,1424762211720957756902873119791486838317798019688,2,1,1,6.366182836771072e-06,0.0003056979858620296,moisture <= 91.13
307,1450496375163395839721635662846378703407596478081,2,1,1,3.183091418385536e-06,0.0003056979858620296,moisture > 91.13
308,1312310949554463399287816576824423061306594586155,2,1,1,0.0,0.0003056979858620296,moisture <= 88.58
309,1312986247376770026891594613458202606065655299089,3,1,2,0.0016265597147950089,0.0012227919434481184,moisture > 86.15
310,46121443854123449818305240124542215855970144189,2,1,1,1.2732365673542144e-05,0.0003056979858620296,moisture > 87.67
311,663781710571459125592606766961433391470250812967,2,1,1,3.183091418385536e-06,0.0003056979858620296,moisture <= 87.67
312,1316070098940975335983536277503008973870132410966,2,1,1,0.006256896698073169,3.3112343511918865,Pheno <= 0.85
313,1321661511126510148468737894218929275593525496686,5,4,1,3.183091418385536e-06,0.0067253556889646515,Tit Acid <= 0.1
314,1323794905782010694128521093358605841916050899389,3,1,2,0.015043608352431882,3.6245966169564556,pH <= 5.22
315,1325458169293780423054928281750956229617652864043,2,1,1,6.366182836771072e-06,0.0006113959717240592,Brix <= 11.16
316,1325733371643065873511166849431582337192314336293,2,1,1,0.0,0.0009170939575860888,Brix <= 11.77
317,1333219697471816788031688559363630137582736901080,2,1,1,0.0016615737203972498,2.688575378720537,moisture > 88.78
318,1346673667641844161734751361815534013472078259808,3,1,2,0.0016042780748663102,1.6772727700131485,pH > 4.88
319,227471317491477077470632925016243188221345114154,2,1,1,6.366182836771072e-06,0.0003056979858620296,Brix <= 10.57
320,349178031356020426119547840078637389178404387440,2,1,1,2.228163992869875e-05,0.0003056979858620296,moisture <= 82.1
321,1351945955060965088498220515028432149719863926292,7,4,3,0.0032356124267888973,0.00677630535327499,Tit Acid <= 0.11
322,1455795230845802777918013132903327314833495343484,3,1,2,0.0016233766233766233,0.0018341879151721776,moisture <= 87.95
323,407056331533418999769103757709019114533594828372,2,1,1,1.4323911382734912e-05,0.0003056979858620296,moisture > 87.95
324,1353822741269520035130178384551776432885805993826,3,1,2,0.009479246243952126,2.2379670767218127,Brix > 10.86
325,269691972290611216355971523650200205864002053328,5,2,3,0.0032547109752992104,2.4442885233366067,pH > 4.78
326,1354825744255726205556083956412964533251576769463,2,1,1,0.0,0.0006113959717240592,Brix <= 10.85
327,1359621009229284716935205666829144925176447621033,3,1,2,0.009861217214158391,1.825863472966092,pH <= 5.26
328,1441655350341890941614520753917652373824477167080,16,7,9,0.12540398735251673,1.9421614592090184,Tit Acid <= 0.16
329,1360559255423146372610111696158536068419027788613,3,1,2,0.001612235803412274,0.004891167773792474,Tit Acid > 0.31
330,1366081949616292208744512455843331458351167972218,2,1,1,4.774637127578304e-06,0.0003056979858620296,Brix <= 10.02
331,915776135173734635733624239408657390277171150826,2,1,1,3.183091418385536e-06,0.002139885901034207,Brix > 10.02
332,1360987528353510078407126011059862124220640303007,2,1,1,6.366182836771072e-06,0.0003056979858620296,moisture > 88.22
333,654230765831910832364613877599787643313442292830,3,1,2,0.004080723198370257,3.7587123461659204,pH > 5.45
334,871743260620983391299633283929437246488336693221,3,1,2,0.0,2.683020578969166,pH <= 5.45
335,1371805337674407898275711717712071806982918337857,2,1,1,0.0,0.0003056979858620296,Brix > 12.74
336,1373347432538866619505116869199797637013813938826,3,1,2,0.0016997708174178762,1.5170547180038745,pH <= 4.19
337,434980552850454240155732100423678165018043794092,3,1,2,0.0016567990832696716,1.8595519417127724,Tit Acid <= 0.31
338,1376497140004679734339259226798810791228870351218,3,1,2,0.0016265597147950089,0.002445583886896237,pH <= 4.35
339,753285963304559782798606382896415182230593406892,2,1,1,1.2732365673542144e-05,0.0009170939575860888,Brix <= 12.71
340,941926540123526191836434904407525120308136818518,2,1,1,3.183091418385536e-06,0.0003056979858620296,Brix > 12.71
341,1379058987082517188855604202157317621401514448201,3,1,2,0.0032626687038451742,0.0025474832155169135,moisture <= 85.5
342,306230200128400215091437277381736612343064418837,3,1,2,0.001639292080468551,0.0012227919434481184,moisture <= 84.44
343,1381877576296208000589113195431761217086740083800,3,1,2,0.001715686274509804,3.3386744747989257,pH <= 4.88
344,582537826255218412350616358088148895236097925109,7,3,4,0.0016345174433409727,0.0018341879151721776,Brix <= 12.41
345,1383045789014029471710781731961807727090016907641,3,1,2,6.366182836771072e-06,6.0879182089503185,pH > 4.19
346,425950537542314473811980022578319522088182865590,3,1,2,0.0016711229946524064,5.337306809526485,moisture > 71.9
347,836004564429252488813951020922595834652797430924,2,1,1,3.183091418385536e-06,0.0003056979858620296,moisture <= 71.9
348,1385144062140078162558193597519163875851254985677,2,1,1,3.183091418385536e-06,0.0012227919434481184,pH <= 3.75
349,1385360150908778659458855169047708112669345349686,3,1,2,0.004765087853323148,3.1690881426368325,Brix > 12.14
350,401849052094181080436076126418024594358650184652,3,1,2,0.0048287496816908585,3.3853765879578703,Pheno <= 0.68
351,1390565464165431138895261137125313236449929179655,2,1,1,5.167218402512519e-05,0.0003056979858620296,Brix > 10.54
352,492035860147612048863774204249020635399895060879,2,1,1,1.2732365673542144e-05,0.0003056979858620296,pH > 5.4
353,91599817836758983322403205915490085382451484041,2,1,1,6.366182836771072e-06,0.0003056979858620296,pH <= 5.4
354,1392316096367518349866276269041745411265815645303,2,1,1,3.183091418385536e-06,0.0006113959717240592,moisture <= 82.41
355,1394568216230848767204470860692931071065523515688,2,1,1,0.0,0.0003056979858620296,pH > 4.96
356,592428781388308123196323159466738623004719793134,3,1,2,0.003989474577709872,1.6849093323691502,pH <= 5.31
357,929669822954466368781570939272616348968828867860,2,1,1,3.183091418385536e-06,0.0003056979858620296,pH > 5.31
358,315335336196243816662376563521226888334928581913,3,1,2,0.0,2.782603793919796,Pheno > 0.63
359,542587181052035438973110002434304419085007660766,12,4,8,0.011837916984975808,2.822478842047757,Tit Acid > 0.1
360,567905170835719895825752398031504061926099469998,2,1,1,6.0478736949325185e-05,0.0003056979858620296,Brix > 11.13
361,73528199168407328596459160988808329839271151930,3,1,2,0.0,2.806021914695017,Brix <= 11.55
362,80977916570598044051307388330326018563402609497,2,1,1,1.9098548510313215e-05,0.0003056979858620296,Brix <= 11.13
363,14031532405571743634624912828080204254597625767,5,2,3,0.005573593073593073,2.297146859372755,pH > 5.17
364,218436665745879481361124138397795723708762687582,2,1,1,6.366182836771072e-06,0.0015284899293101482,Brix > 11.11
365,249340605757856364358704160057685008403663371408,3,1,2,0.005624522536287242,2.290765406926532,Brix <= 11.11
366,1405245601027660786125741477698000295615911050563,3,1,2,0.001769798828622359,1.6020449203250795,Pheno > 0.66
367,1406934934120251625612133221223658485807342486992,3,1,2,0.0017411510058568881,2.7026575270349698,Brix <= 9.39
368,1440335382918687438535224440716847939872691334081,7,3,4,8.9126559714795e-05,3.100365143507303,Pheno <= 0.76
369,708974994663940473356047250801743764720458270635,11,4,7,0.010406056361938715,2.123389342205995,Pheno > 0.76
370,249003664736387491624155332854530965807626226736,2,1,1,3.183091418385536e-06,0.0006113959717240592,Brix <= 12.93
371,405736712887949729994537148344124757311748951967,2,1,1,3.183091418385536e-06,0.0006113959717240592,Brix > 12.93
372,1410734861225614826957669090340285827285767854465,2,1,1,6.366182836771072e-06,0.0003056979858620296,pH <= 5.33
373,1412576102911718948876177982029926049863052796532,3,1,2,0.0016647568118156354,2.1554267759827694,pH <= 4.01
374,680535130715851981657662742361007073578382992253,6,2,4,0.009788006111535524,2.3786828139880405,Pheno > 0.64
375,1420855393752826397476723276676391429574104930872,6,2,4,0.005243612596553772,1.7035305857879621,Pheno <= 0.81
376,485815315589978273009080559932448325972849944858,3,1,2,0.001923648247177659,1.9500669812460698,Brix <= 11.47
377,1430171494093856240910218570031376795030403015577,2,1,1,6.366182836771072e-06,0.0003056979858620296,Brix > 11.25
378,99189174290857686170068194283183457263752368832,3,1,2,0.008909472880061116,3.6999548390748256,Brix > 11.77
379,228629933351857911586206065499486498215331247225,2,1,1,6.366182836771072e-06,0.0003056979858620296,moisture <= 86.15
380,1436202689171701946909271625929195695076075885598,2,1,1,9.549274255156608e-06,0.0003056979858620296,pH > 5.03
381,1438091065233049884654636408694725210269131422155,3,1,2,0.0,4.073652273095499,moisture <= 90.27
382,1439157627400264411376365335601922955910930314266,6,3,3,0.01114877769289534,2.661233582963988,Tit Acid > 0.29
383,1439464955386705651918278339040352366460275629035,3,1,2,0.006918979713097361,2.2654961464272168,pH > 4.76
384,1458924405464063515228681003248175979732942947901,3,1,2,0.00876782531194296,1.5769330242378148,Pheno <= 0.84
385,441846762623701445615353709565100611078497231403,2,1,1,0.0008053221288515406,0.0006113959717240592,moisture > 85.34
386,765592453115146640633038007468437610469124266623,2,1,1,6.366182836771072e-06,0.0003056979858620296,Pheno > 0.84
387,946469583164485345996914984787775396258236729112,5,2,3,0.04361737119090061,1.9763511324689589,Pheno > 0.81
388,1442471073064452470232609811104347494213769547374,2,1,1,0.0,0.0006113959717240592,pH > 4.77
389,594305372998091615540369694577692187104963013296,2,1,1,6.366182836771072e-06,0.0006113959717240592,pH <= 4.22
390,937403765014084242515053459650118407781227299456,3,1,2,0.005788451744334098,3.3340619048234172,pH > 4.22
391,586207411123808759976655522970393173686357326840,3,1,2,0.004809651133180545,2.195453804961917,moisture > 86.39
392,144753638059622628806861579012763468719693272140,3,1,2,0.0011697860962566844,2.173417025419752,pH > 4.89
393,227433626263115702977273694017012744327541066228,11,4,7,0.04459314786520669,2.322506957222006,Tit Acid > 0.11
394,144809051277064866348764398810469181053394007309,3,1,2,0.001143260334436805,1.7578820026506363,Brix > 10.18
395,1450476829875396438424828153392846571565048083844,5,2,3,0.004450492318139376,1.7409917079384238,pH > 4.21
396,672332599721112324355867062173889692788689330655,5,2,3,0.003243570155334861,0.004993067102413151,Brix > 11.6
397,738760784115287950683012939167376161343781682445,5,2,3,0.00936836855954503,2.015372999942147,Brix <= 11.6
398,1452446365081073637376382947680247931996315856640,2,0,2,0.0,2.4643442926497743,pH <= 4.41
399,729975338000531002608581950108499682523859359044,3,1,2,0.0016965877259994906,2.1996045001077857,pH > 3.64
400,829704520395958485353761463372577207502431999063,2,1,1,3.183091418385536e-06,0.0006113959717240592,Brix > 9.89
401,846018207069443445824676653278782823962292569938,2,1,1,9.549274255156608e-06,0.0003056979858620296,Brix <= 9.89
402,1458076921483226212222179841257653452184508102471,3,1,2,0.0017347848230201172,1.6894159048289223,Tit Acid <= 0.32
403,756297897021004223295909235636130446250906912491,3,1,2,0.0007756132756132756,1.6096891808619878,moisture <= 87.16
404,933756729222335092793216951610122983063076054863,3,1,2,0.0010260164671929378,1.8139913036668849,moisture > 87.16
405,231181347083149241591051667437200970404733148699,3,1,2,0.00883148714031067,1.6989643731487707,Brix > 10.88
406,678579799782929757328525100603297462527014574466,2,1,1,0.0,0.0009170939575860888,Brix <= 10.88
407,281426929804447327036007344464597780150040855481,2,1,1,3.183091418385536e-05,0.0003056979858620296,moisture > 87.09
408,427126028839433250346413229071032180560802580904,3,1,2,0.001597911892029539,2.483498472735837,Pheno > 0.6
409,638999303984683282978144816741753938944344811040,3,1,2,0.0035666539343009933,1.6539039841388958,Brix > 10.24
410,982119225243198413857918285177710587335623039998,2,1,1,0.0012764196587725998,1.5921828484102383,Pheno <= 0.6
411,147220081334260120105087561777675422179271749170,2,1,1,3.183091418385536e-06,0.0003056979858620296,Brix > 14.55
412,147838599967036647767250856295121242570311435892,2,1,1,9.549274255156608e-06,0.0003056979858620296,Brix <= 10.73
413,147860641729304468009300889158500163508655895047,2,1,1,4.774637127578304e-06,0.0006113959717240592,Tit Acid > 0.27
414,155678121349909014470255436144758383989656087361,3,1,2,0.0016695314489432137,3.0932577650127584,pH <= 4.97
415,367099616260871060401207309336881793103785394644,5,2,3,0.01325916730328495,2.1853444277730856,pH <= 4.23
416,158006808477048146119712560775676464229610946645,2,1,1,0.020982408114761056,2.662729776204385,moisture > 88.83
417,168415065240224630780472188045407892356497831458,2,0,2,0.0,4.811505399488092,pH > 4.57
418,77353867812668850131408293361928626704531012269,3,1,2,0.001674306086070792,2.3851107362284933,moisture > 90.27
419,174271960952921865813684006619033525921336705719,2,1,1,6.366182836771072e-06,0.0003056979858620296,moisture > 90.22
420,314614043712472267125975167775062166135256544588,6,2,4,0.009539724980901452,2.7640739693796776,Brix > 11.74
421,185103442522261858230366081949197606782253884162,2,1,1,9.549274255156608e-06,0.0006113959717240592,moisture <= 87.63
422,958163794447047216498529922731709520086222296765,2,1,1,6.366182836771072e-06,0.0003056979858620296,moisture > 87.63
423,184042335899791461426488807510371112447431944346,2,1,1,0.0016615737203972498,2.0553615772413796,moisture > 83.04
424,428337588300963676283958377694182998226752112550,11,4,7,0.01305704099821747,2.1717457257314186,Tit Acid <= 0.29
425,527795530990880509741751660020745654720659278304,2,1,1,0.0,0.0012227919434481184,Brix <= 10.4
426,70097823383559155292237270959669303832201318693,2,1,1,1.9098548510313215e-05,0.002802231537068605,Brix > 10.4
427,203750686558893426443500162351677490977428178699,2,1,1,1.591545709192768e-05,0.0003056979858620296,pH <= 4.77
428,49347967898784251663502104009378972690807490172,3,1,2,0.0034281894576012224,1.8321043660169403,Brix > 11.16
429,622598769667804494137629575765384734315163051315,2,1,1,3.183091418385536e-06,0.0006113959717240592,pH <= 5.34
430,222419773618386845891899880742668937047644568917,3,1,2,0.001620193531958238,0.002445583886896237,moisture > 86.29
431,578945386731621121066454334364960673642618887059,2,1,1,6.366182836771072e-06,0.0006113959717240592,moisture > 88.42
432,842184217077156338155513443582429322008237542243,2,1,1,3.183091418385536e-06,0.0006113959717240592,moisture <= 88.42
433,223301908176508386263497230968104390606799181686,2,1,1,3.183091418385536e-06,0.0003056979858620296,Brix <= 12.53
434,550900080730997224834446510634211792471714437226,2,1,1,4.138018843901197e-05,0.0003056979858620296,moisture <= 83.75
435,519777900835371833776025079820909718923781039584,3,1,2,0.0011124904507257448,1.975586887504304,Brix <= 9.07
436,828775283361771303587038709567202104514239918046,3,1,2,0.0,2.5437487631087423,Brix > 9.07
437,228019555939926981970315585528929600110199697385,3,1,2,0.00487012987012987,2.2203366930252115,moisture > 87.03
438,229972872122238022294053787842320819454257767747,3,1,2,0.007150814871403107,1.5213556275892162,Pheno > 0.55
439,233514774849967560490339294820318542895453405013,3,1,2,0.007897249809014515,2.8204035934122484,Brix <= 10.96
440,730234002799503929354326135447071420040396685365,5,3,2,1.9098548510313215e-05,0.002139885901034207,Pheno > 0.82
441,529052830235461479044787831355661166693965463200,2,1,1,5.729564553093965e-05,0.0003056979858620296,moisture <= 86.92
442,703668007945996384365861252154344570501987254,3,1,2,0.020663037942449707,2.5487961339045113,moisture > 86.92
443,245684303784715268847019968464377942558661637315,3,1,2,0.0032531194295900177,3.731332920736638,Pheno > 0.59
444,447664605078082614813690311881368433506160665928,2,1,1,6.366182836771072e-06,0.0003056979858620296,moisture <= 75.78
445,53037336007018060845255065814220928603774890448,3,1,2,0.0033104150751209573,2.807841443341562,moisture > 75.78
446,249030341527809223937443731273754878739806237380,3,1,2,0.0032276546982429335,0.00295508052999962,moisture > 89.89
447,92385814583727389261064792543667060556475889632,2,1,1,3.183091418385536e-06,0.0003056979858620296,pH <= 4.91
448,249110337371457120017112949762945326549801735612,1,0,1,0.0,0.0003056979858620296,Brix > 14.18
449,253922261890430999205267669682022302178631037563,7,3,4,0.0016711229946524064,0.003668375830344355,pH > 5.12
450,553321909181445851254685111699728044475715130522,2,1,1,1.9098548510313215e-05,0.0003056979858620296,Brix <= 10.15
451,722229397895839030194791373029104320396624651181,2,1,1,0.0,0.0012227919434481184,Brix > 10.15
452,792138996825164763961216789503536691928458420803,2,1,1,0.0008148714031066972,0.0025984328798272518,Brix <= 11.95
453,620172969906758026226147666334760385832884834260,3,1,2,0.0,2.1518750060056924,Brix <= 10.86
454,269985999564410014550431691212670634837935007440,3,1,2,0.009571555895085307,1.8876845747763715,Brix <= 12.3
455,300983639737910739802524555895054313638023200021,2,1,1,6.366182836771072e-06,0.0012227919434481184,Brix <= 9.99
456,747218799105151263391358894316127464133990799415,3,1,2,0.009628851540616247,1.8515833674077296,Brix > 9.99
457,27179484041025161924231712556228612435607858596,3,1,2,0.0033804430863254393,1.9557838249771216,pH > 3.75
458,27422612100181239534411966719283935950524810046,3,1,2,0.009511077158135981,1.972149732898644,pH > 4.52
459,732610074641892084255741575753171295594674388450,2,1,1,3.183091418385536e-06,0.0003056979858620296,Brix > 12.3
460,279844694759439463736615635979304852026338846030,2,1,1,0.0,0.0006113959717240592,Brix > 13.05
461,290708621864237198637923132626927314502717658789,3,1,2,0.004873312961548255,0.005247815423964842,moisture > 81.93
462,406952273850868512233800771899513292114191770765,2,1,1,6.366182836771072e-06,0.0006113959717240592,moisture > 85.5
463,292400524884163105224827227731917750178259041571,3,1,2,0.001597911892029539,2.5430530942754563,moisture > 87.29
464,585831330631376020196651220005217173751910922427,3,1,2,0.0,2.4996705863402684,moisture > 88.03
465,295169623190637535697252647558642683553516168235,2,1,1,6.366182836771072e-06,0.0003056979858620296,moisture <= 85.46
466,296304533169904882159656994347407226046691508770,2,1,1,0.0008180544945250828,0.0006113959717240592,moisture <= 87.89
467,720329263601063491910068131525238271659391111009,2,1,1,1.591545709192768e-05,0.0003056979858620296,Brix > 10.39
468,303427651036728708663818405774914844390855506685,4,1,3,0.006413929208046855,1.6420602741713852,pH <= 5.41
469,314481329406331221346824442324578186096521671941,3,1,2,0.004831932773109244,0.006623456360343976,pH > 5.29
470,879777753611004235437037181589738421603931041991,2,1,1,0.0016424751718869366,1.7989584881948588,pH <= 5.29
471,305375912038333805752515593852256379678918604245,5,2,3,0.0016265597147950089,0.004891167773792474,pH <= 4.21
472,524154621817565150120355719824994035584820083007,2,1,1,0.0,0.002139885901034207,Brix > 10.73
473,305811601668605127738709791870361684645933119236,4,2,2,6.366182836771072e-06,0.0027512818727582667,pH <= 5.3
474,682364129632283373580509431665300494998614525119,2,1,1,6.366182836771072e-06,0.0003056979858620296,Brix > 12.53
475,477336782581694961294572446833725135167758937360,3,1,2,0.0016233766233766233,0.0012227919434481184,moisture <= 86.29
476,319140071811162213839601178949725747265937900250,2,1,1,6.366182836771072e-06,0.0003056979858620296,pH > 4.35
477,734688343688369556113059663312243972070074525881,3,2,1,9.549274255156608e-06,0.0006113959717240592,pH <= 5.12
478,323501158067356708446644817391766772531723404326,2,1,1,9.549274255156608e-06,0.0003056979858620296,moisture <= 71.33
479,335487351848184153207836614316819657871865982018,2,1,1,3.183091418385536e-06,0.0003056979858620296,Brix <= 10.08
480,339807026696390825523815798916883775674849439623,1,0,1,0.0,0.0018341879151721776,Tit Acid > 0.38
481,546653801915536301208311775824645299363981753644,3,1,2,0.001620193531958238,0.004279771802068414,pH > 4.84
482,371739936680869327078953217181565699680811996622,2,1,1,3.183091418385536e-06,0.0006113959717240592,Brix <= 11.15
483,391982844921355186603221206326351299498079751719,3,1,2,0.0016615737203972498,2.192749014414249,pH > 5.13
484,398870775018322818270530388810645132978974300981,3,1,2,0.0016233766233766233,0.0012227919434481184,pH <= 4.82
485,448813672086016113586865331957408449276661454098,2,1,1,3.183091418385536e-06,0.0003056979858620296,Brix > 12.61
486,758095011955736098939226360595071174443103751721,2,1,1,9.549274255156608e-06,0.0003056979858620296,Brix <= 12.61
487,399023102711590796428179339287425448169444755669,2,1,1,0.0,0.0012227919434481184,Brix > 9.39
488,646752458251455388435349290593670492217518085015,2,1,1,0.001116204057380528,1.941372029111016,Brix > 10.96
489,411188159447468770229612531749974582841212665659,3,1,2,0.003230837789661319,0.0025474832155169135,pH <= 4.93
490,922586572252774354124392267378067253759929996114,2,1,1,9.549274255156608e-06,0.0003056979858620296,pH > 4.82
491,505999025934227433070684395903690609806529295127,3,1,2,0.0016010949834479246,2.1588818776520564,pH > 5.09
492,567209310890593965756633184996901447968879846381,2,1,1,2.7056277056277056e-05,0.0003056979858620296,moisture > 88.58
493,872024544704919922056493202097015134632098036385,7,3,4,0.007548701298701299,1.7105714045406606,Tit Acid > 0.21
494,415754621359783031657838047419150732649916013635,2,1,1,0.0,0.0009170939575860888,moisture > 87.89
495,430051081939433362043694565863248812732494907155,3,1,2,0.0016074611662846958,1.9579745232589367,pH <= 4.89
496,525723564076991957814207642175112511237589635538,2,1,1,1.2732365673542144e-05,0.0006113959717240592,pH <= 4.3
497,599019335201578896142361365894459009661562918332,3,1,2,0.0070903361344537815,1.4231022298155487,Brix <= 12.74
498,430183003161371616023747416648166830498763298134,2,1,1,0.0,0.0018341879151721776,Brix > 10.09
499,43452168768946262147339360491301268668105166433,3,1,2,0.011955691367456073,2.92408334338248,Brix <= 12.58
500,435432251591663184771443986739530685097320043375,2,1,1,0.0,0.0015284899293101482,Pheno <= 0.56
501,435639610782896619166063496621213255249377764557,2,1,1,6.366182836771072e-06,0.0009170939575860888,Pheno <= 0.59
502,597240793788279097482678786121035081124008541581,2,1,1,3.183091418385536e-06,0.0003056979858620296,pH > 4.86
503,443389976761155973029773453867667404493374875938,2,1,1,6.366182836771072e-06,0.0003056979858620296,pH > 4.47
504,447961050094219877415622487809132740433958505739,2,1,1,9.761480349715645e-06,0.0006113959717240592,pH <= 4.8
505,45454144829668979566464121012617294258704128459,3,1,2,0.005649987267634327,0.006521557031723299,pH <= 4.76
506,754026118938031224988125148765921218165529643700,3,1,2,0.004045709192768017,0.0035410016695685102,Tit Acid <= 0.35
507,471182560395889809391890418388711827050521108419,2,1,1,1.1140819964349376e-05,0.0003056979858620296,Brix > 9.81
508,473948672628948527453482997300682640189535562799,3,1,2,0.011895212630506748,2.802130070257363,Brix > 10.42
509,881892323562918618664253700929288373810782101092,2,1,1,3.183091418385536e-06,0.0003056979858620296,Brix > 12.58
510,784154522928793968534439000725342932607966147214,2,1,1,6.366182836771072e-06,0.0003056979858620296,pH > 5.33
511,500064764197526873877119658188775008430270189878,3,2,1,0.0,0.002445583886896237,pH <= 4.71
512,84512167809889320687753663619642603094491632613,6,2,4,0.021638655462184873,2.247731523898245,pH > 4.71
513,765160675239293187214236736151236639614461866158,2,1,1,2.228163992869875e-05,0.0006113959717240592,Pheno <= 0.58
514,49307678035310162259590137409657341774401842723,2,1,1,0.001852559205500382,2.3434849207421062,moisture > 85.46
515,598383822374468668084622614238565013650720079053,2,1,1,3.183091418385536e-06,0.0003056979858620296,Pheno > 0.57
516,510370834311025835074897415063219541371286131486,2,1,1,6.366182836771072e-06,0.0003056979858620296,Brix <= 9.25
517,852123258902015927841532006232410556410393261447,3,1,2,0.00017507002801120448,2.80903412315116,pH > 4.93
518,877819209072785552115350148780062842504871798295,3,1,2,0.006426661573720397,1.9122729736838309,moisture > 83.16
519,527200466659747504002802952462262071522930932312,2,1,1,9.549274255156608e-06,0.0006113959717240592,pH <= 5.38
520,527615981893763610496857794219289888517521492446,3,1,2,0.00163292589763178,0.0018341879151721776,Brix <= 10.09
521,932221778314891096723198140536411564858533161962,2,1,1,6.366182836771072e-06,0.0003056979858620296,pH > 5.38
522,675798974509199504744858822352403035082544952027,3,1,2,0.004283963585434173,3.9604427639401827,Brix <= 9.81
523,534709524930951729371238217181686707831915445583,2,1,1,0.0,0.0018341879151721776,pH > 4.43
524,536239403739219137460654683273249635163189085689,3,1,2,7.95772854596384e-06,2.353978082187049,pH > 4.97
525,747423452227744247161295534790989887946002677415,3,1,2,0.0,3.2132041847999875,Brix <= 10.72
526,952313422186425994786064188240471309864615073355,3,1,2,0.0,2.679595256895131,Brix > 10.72
527,542825319342297292723743196560552512888927232153,2,1,1,0.0,0.0018341879151721776,moisture <= 87.97
528,9434725571691239350454780324621362091686499662,2,1,1,3.183091418385536e-06,0.0018341879151721776,Brix > 10.11
529,549936121000670782635512708418154682531818293785,2,0,2,0.0,6.7354574920429116,Tit Acid <= 0.38
530,552082128732713621031558299075311834055380285421,2,1,1,6.366182836771072e-06,0.0006113959717240592,Tit Acid <= 0.27
531,778328208436556174612968741470669967811364075439,2,1,1,3.183091418385536e-06,0.0009170939575860888,moisture <= 87.03
532,63961418446748956906977320262974628860158673089,3,1,2,0.0017952635599694424,2.1323028292138844,Tit Acid > 0.32
533,641831756543218765207895224121755837839809336518,2,1,1,0.00012573211102622867,0.0003056979858620296,Brix <= 10.54
534,709745054719748460616350547026151049340890382119,4,2,2,0.0015885748238689413,0.0018341879151721776,Brix <= 11.25
535,644990166847135426657509521055124222533808067750,3,1,2,0.0,2.2343861754600316,Brix <= 13.05
536,831216051963128111059865728113512938730483047553,3,1,2,0.00808505220269926,1.5330731879708732,pH <= 4.47
537,667544346713655767207480698276097667348824543822,3,1,2,0.009800738477209065,1.7944290850439022,pH <= 5.59
538,94330844839245431503270651077146112261467374356,2,1,1,3.183091418385536e-06,0.0006113959717240592,pH > 5.26
539,993220505241451504412699202801575240176639188473,2,1,1,1.9098548510313215e-05,0.0003056979858620296,moisture <= 87.66
540,688009881189776860885492402720533814068979872590,2,1,1,3.183091418385536e-06,0.0006113959717240592,moisture <= 88.78
541,800560659014047820531377890316189255887764550923,2,1,1,0.0,0.0006113959717240592,moisture > 85.67
542,823286059127633130789160561879566804412099978626,2,1,1,2.0690094219505983e-05,0.0003056979858620296,moisture <= 85.67
543,700582572100114243821835096343921902813338864061,2,0,2,0.0,3.383473531464038,pH <= 4.57
544,863621268533717608572916500724355210461006957865,5,2,3,0.001810330192683134,0.0015284899293101482,moisture > 87.3
545,752858087326450445032258197887178540403040319630,2,1,1,7.95772854596384e-06,0.0003056979858620296,pH <= 5.03
546,81486190231966086019325556183891882446407806277,2,1,1,7.95772854596384e-06,0.0003056979858620296,Pheno > 0.85
547,837370564306014830643982857390690332587885059971,4,2,2,0.0008403361344537815,0.0006113959717240592,Pheno > 0.77
548,72535786789298985323937217325617450602766526739,3,1,2,0.0016010949834479246,2.4114002004814696,Brix <= 11.27
549,998822841126025591137443413266620375147593758556,3,1,2,0.009689330277565572,1.8222150784192295,Brix > 10.08
550,758560524287726512297488164873179148169457647905,3,1,2,0.009743442831678125,1.8024362502191196,moisture > 77.57
551,762230426653986113785175448033231170471128531319,3,1,2,0.006469633307868602,0.008967140918619537,moisture <= 85.86
552,895218393837451875401579843634207423751592679453,3,1,2,0.0031926406926406927,3.2623464377343434,moisture <= 90.86
553,81304423054701568083146293284761118367616354415,3,1,2,0.02345673117731942,1.9049980903209753,Brix > 10.85
554,900052810593849358210706039436426524388025669053,2,1,1,3.183091418385536e-06,0.0003056979858620296,moisture <= 87.3
