,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
186,242528525823721928765927763374382723570318155424,2,1,1,1.0714668381013607e-05,0.0004470938897168405,b* <= 36.98,0
187,170594132232761884979324998138560560626851235002,5,2,3,0.005271616843458695,0.24598680008516075,pH <= 3.6,0
188,803374704920449962153420771570034575768704458564,3,1,2,0.003278688524590164,0.1242346178411752,b* > 33.99,0
189,1853214390879071401503288610704479506725833030,2,1,1,0.0,0.002682563338301043,Titrable acidity (%) > 0.37,1
190,196075283797269004815294877135367021432341781550,3,1,2,0.001253616200578592,1.0822831072386403,Titrable acidity (%) <= 0.55,0
191,288027564774440287854176051601877930887880315855,3,1,2,0.002046501660773599,0.7308017692532336,pH <= 3.19,2
192,19900500171899386363056042476711975165129223220,3,1,2,0.0001500053573341905,0.001788375558867362,Titrable acidity (%) <= 0.34,2
193,45339312624115156872834842783214482540417342505,2,1,1,3.214400514304082e-05,0.0004470938897168405,L* > 37.15,2
194,543281503151303186125848796664206472172621279622,2,1,1,3.214400514304082e-05,0.0004470938897168405,L* <= 37.15,0
195,20545820923827936513688587275538594166360120205,3,1,2,0.0009107468123861566,0.709022827644288,Titrable acidity (%) > 0.55,1
196,856828730953151218736467789467806091667933122411,3,1,2,0.00169291760420015,0.6721864858936395,pH <= 3.14,1
197,581194913562111758540589350162743336395957708272,3,1,2,0.00019286403085824494,0.005514157973174367,Titrable acidity (%) <= 0.35,0
198,224113187373857599780302585631190598302426106687,3,1,2,0.0007178827815279117,0.006408345752608048,moisture (%) <= 89.04,3
199,517100177282043353112166750377361953849587045713,2,1,1,4.285867352405443e-05,0.0004470938897168405,pH <= 3.69,0
200,960475791642483870075068556199023372133856526116,2,1,1,0.0005143040822886531,0.004321907600596126,pH > 3.69,3
201,227891546858309222005899398889860864640463262974,1,0,1,0.0,0.011177347242921012,a* > 6.19,3
202,367957050454896686883809909779969536983553946112,6,2,4,0.0004285867352405443,0.012965722801788374,Titrable acidity (%) > 0.43,1
203,738029682676944376899100142722006943260472847939,5,2,3,0.00018214936247723133,0.0049180327868852455,Titrable acidity (%) <= 0.43,2
204,247775751585554770065099041467947547144115943793,2,1,1,1.0714668381013607e-05,0.0004470938897168405,h (hue) <= 95.89,2
205,261729096984632017612837393809885464037764197961,3,1,2,6.428801028608164e-05,0.011624441132637853,b* > 35.2,0
206,359992220471298020830772146372884009234841123721,2,1,1,1.0714668381013607e-05,0.0049180327868852455,a* > -0.54,0
207,744228721814267754145986144508349803578419405054,2,1,1,1.0714668381013607e-05,0.000894187779433681,a* <= -0.54,2
208,262570309524694771542117171517024855941725124719,3,1,2,0.0007178827815279117,0.04385991058122205,h (hue) <= 94.51,0
209,568933702105239578264704752835236472820968387558,2,1,1,3.214400514304082e-05,0.0004470938897168405,Titrable acidity (%) > 0.45,3
210,266941201329806104029022001386239708032332781443,2,1,1,0.0,0.0022354694485842027,a* <= -5.21,1
211,271064515825164283796624613322153231752936647455,2,1,1,2.1429336762027214e-05,0.000894187779433681,L* <= 31.05,3
212,271884319498585261947550761384621683403937333417,3,1,2,9.643201542912247e-05,0.03632637853949329,pH > 2.81,1
213,431082482549637294353524086664396473764156613121,3,1,2,0.0001607200257152041,0.019672131147540982,Ascorbic acid (%) > 0.17,1
214,768058085419898488178575606310946020282201930264,2,1,1,1.0714668381013607e-05,0.003576751117734724,Ascorbic acid (%) <= 0.17,1
215,272119063730671889872079872362091225206702296990,3,1,2,0.0003321547198114218,0.017958271236959762,h (hue) <= 92.24,0
216,301545705190736652510984955305217587040255274266,2,1,1,1.0714668381013607e-05,0.0004470938897168405,h (hue) > 92.05,2
217,637903528031604659705030992469702845899028447384,3,1,2,0.0002785813779063538,0.009090909090909089,h (hue) <= 92.05,0
218,678483417411326796326711125255785173232419589850,3,1,2,0.00021429336762027214,0.010506706408345754,pH > 3.11,0
219,307703316179183950012146610244017924143417442261,2,1,1,2.1429336762027214e-05,0.0013412816691505216,Soluble solids (Brix) > 9.27,2
220,302313099927184252553101738899194521130281234401,2,0,2,0.0,0.31344049393229717,a* > -2.22,0
221,666188005884055339108635347342773771634999785237,3,1,2,7.500267866709524e-05,0.06423248882265276,h (hue) <= 85.32,3
222,821547874778219806697414499795158401735098051609,3,1,2,0.0002571520411443266,0.13781136895890994,h (hue) > 85.32,0
223,583229140777447360374121179275371747216231109082,2,1,1,3.214400514304082e-05,0.0004470938897168405,h (hue) > 83.98,0
224,320140269331383587621084722485804311228257771796,2,1,1,1.607200257152041e-05,0.0004470938897168405,b* > 32.41,2
