,Node,Degree,In degree nodes,Out degree nodes,Betweenness centrality,Local reaching centrality,Label,Community
111,937787711282178832864130665432839185535877783171,2,1,1,1.672800267648043e-05,0.0018250978552340478,Pheno > 0.8,0
112,1267223687777369789844656014428253412555264842238,3,1,2,0.0050016728002676486,2.5892216709211096,Brix > 11.03,3
113,1294092558534500641731851223402440377639362886552,13,5,8,0.03288725326196052,2.627012702146755,Pheno <= 0.77,3
114,837370564306014830643982857390690332587885059971,10,5,5,0.0029775844764135164,0.01186313605902131,Pheno > 0.77,0
115,1276810453078600040270949478387573991456066005105,3,2,1,8.364001338240215e-05,0.0018250978552340478,Pheno <= 0.66,0
116,1281273895387046191760352024421035690157442365739,3,1,2,0.0030110404817664774,2.146329029604269,moisture <= 88.55,3
117,1420855393752826397476723276676391429574104930872,3,1,2,0.004064904650384745,2.0361850666320036,Pheno <= 0.81,3
118,946469583164485345996914984787775396258236729112,2,1,1,1.672800267648043e-05,0.00228137231904256,Pheno > 0.81,0
119,1292156175655789376150693168663733282100804338917,3,1,2,0.010639009702241553,1.3097342188106773,Brix > 10.75,0
120,431500440665982291877861151163819974354623898398,7,2,5,0.026212780194044834,3.1059562376309766,Tit Acid <= 0.26,3
121,494127393420143926044921388078061355092756508432,3,2,1,0.0,0.02326999765423411,Tit Acid > 0.26,4
122,622598769667804494137629575765384734315163051315,3,1,2,0.0038056206088992977,0.00456274463808512,pH <= 5.34,1
123,763950697541158696363668447456846400874782411362,2,1,1,2.5092004014720644e-05,0.0018250978552340478,Brix > 11.72,0
124,929991558533201463690147621459319073435429710754,3,1,2,0.00234192037470726,0.007984803116648958,Brix <= 11.72,3
125,1450270867430735247459946524454813490581917250745,3,1,2,0.0027935764469722317,0.011330815851244713,moisture <= 88.08,3
